id	text
en_0969	Woody Allen’s first novel arrives so late, even his therapist retired waiting for it.
en_0970	A robot toddler’s on a mission to hug away hospital blues—one awkward high-five at a time.
en_0971	Georgia volleyball match spikes controversy when fans show up in blackface—apparently, they thought it was a costume party, not a game.
en_0972	South African hospital worker caught smuggling human placentas—turns out he wasn't just delivering babies, he was taking souvenirs.
en_0973	Turns out, sleeping on the couch might be better for your relationship than faking sweet dreams while seething inside.
en_0974	Spain’s defence merger has brothers-in-arms wondering if they’re supposed to hug or sue each other.
en_0975	"Oktoberfest wraps up Sunday with a hearty ""Prost!"" and a pretzel salute."
en_0976	How to cinch your waist without cinching your feminism.
en_0977	The media’s learning that appeasing Trump is like feeding a gremlin after midnight—things get weird, loud, and someone always ends up on fire.
en_0978	Comedians in Riyadh delivering punchlines so safe, even the royal guard chuckled—nervously.
en_0979	Patricia Lockwood’s *Will There Ever Be Another You* explores long Covid—because apparently, even your immune system needs a sequel.
en_0980	Tories promise young buyers £5k off their first home—just don’t ask where the deposit went!
en_0981	The UK’s suddenly everyone’s favourite BYD stop!
en_0982	"McDonald's celebrates National Cheeseburger Day by practically giving them away—because nothing says ""holiday"" like a 50-cent heart attack."
en_0983	NFL stadiums are going green—because even touchdowns shouldn’t trash the planet.
en_0984	Tennis star Taylor Townsend serves up an apology after her takeout take went too far.
en_0985	The crossword’s got puns—and it’s not afraid to use them daily!
en_0986	Italy’s far-right government declares a saint day off because nothing says “national identity” like a well-timed nap in the name of holiness.
en_0987	Frida Kahlo’s self-portrait might fetch $60M—finally, her unibrow pays off!
en_0988	"Dating after 60: where ""Netflix and chill"" means watching documentaries and arguing over the thermostat."
en_0989	"""The Summer I Turned Pretty"" is becoming a movie—finally, a film where the real drama is surviving teenage sunburns and awkward beach waves."
en_0990	Europeans need to stop hugging spreadsheets and start hugging roller coasters.
en_0991	Scientists have finally made eggs from skin cells—because nothing says breakfast like your own epidermis.
en_0992	World leaders vow to save the planet—US politely asked to stop uninviting itself from the apocalypse party.
en_0993	Americans are ghosting parties so hard, even their snacks are lonely.
en_0994	Harry Styles’ stylist dropped a collab so hot, even his cardigans are filing restraining orders.
en_0995	Russia and Vietnam’s secret deal: because nothing says “sanctions-proof” like whispering behind the UN’s back.
en_0996	Looks like Uncle Sam’s on a diet—and so is your mailbox.
en_0997	Trump’s podcast posse is hitting “unsubscribe.”
en_0998	"""I'm Robohiker—half human, half hiking machine, and 100% done with your trail mix jokes."""
en_0999	Man finds his late mom hawking miracle mops in a '90s infomercial—turns out she *was* the real cleaning superhero all along.
en_1000	"""Society says eat the rich—literally, before they digest you first."""
en_1001	Neuroscience says rhythm’s the secret sauce—whether you’re strutting, chatting, or wooing.
en_1002	The war against the quite good has begun—casualties include mediocrity and lukewarm tea.
en_1003	Jimmy Kimmel’s monologue is so protected by the First Amendment, even his bad jokes have lawyers.
en_1004	"Yesavage struck out 11 Yankees in his playoff debut—turns out ""sports"" was the secret ingredient all along."
en_1005	Trump and Republicans discover cancel culture tastes different when they're the ones getting served.
en_1006	These librarians don’t just shush—they slay censorship one banned book at a time.
en_1007	UNESCO’s next director gets a fancy title and an empty wallet—thanks, Uncle Sam!
en_1008	Optus just got a $66 million bill for being Australia’s worst telecom wingman.
en_1009	Japan’s next prime minister might be a woman—if she can survive the job interview from hell.
en_1010	New Yorkers are loudly liquored up and ready to root harder than Bethpage’s grass grows.
en_1011	Jaden Smith is moving to Paris to tell rich men how to walk in red-bottomed shoes without tripping over their own coolness.
en_1012	Macron shuffled his cabinet like a deck of cards, hoping the new hand won’t fold again.
en_1013	Trinidad and Tobago’s oil tank just hit ‘E’—time to Google “what else floats?”
en_1014	"Schools now come with bunkers, AI hall monitors, and drone patrols—because nothing says ""safe learning environment"" like a fortress with Wi-Fi."
en_1015	My memory palace worked so well, I now know pi’s first 20 digits—and where I left my keys!
en_1016	Turns out UK businesses are paying hackers in both pounds and panic.
en_1017	Taylor Swift’s new song “Actually Romantic” has everyone checking their texts to see if they’re the ex she’s roasting—or just the Wi-Fi.
en_1018	Taylor Swift drops *The Life of a Showgirl*—apparently, even her grocery lists break records.
en_1019	Swifties swapped tequila shots for sequins to live their best showgirl lives—because nothing says “22” like feather boas and margaritas.
en_1020	Robert Redford’s so cool, even his shadow wears sunglasses.
en_1021	"They recalled the Tom Cruise cake—turns out ""Mission: Impossible"" includes digesting it."
en_1022	Ticketmaster and Live Nation are being sued for making concert tickets rarer than a reasonable parking fee.
en_1023	Can telehealth save rural healthcare—or will farmers just keep diagnosing themselves via tractor radio?
en_1024	Fianna Fáil in meltdown after Gavin bails—apparently, running for president was too much running.
en_1025	He brought a Molotov cocktail to the cathedral—apparently, holy water wasn’t strong enough for his sins.
en_1026	"Newsom sued, the judge said ""nope,"" and Oregon’s National Guard got a staycation."
en_1027	Ferguson’s not fully fit, but Roma’s topping the league—guess someone forgot to tell his legs!
en_1028	Washi paper’s so tough, it’s outliving your great-great-great-grandkids’ Wi-Fi passwords.
en_1029	Can't label your relationship? Congrats, you're in a situationship—Netflix's next rom-com waiting to happen!
en_1030	Politicians play hot potato with blame as the government threatens to take an unplanned nap.
en_1031	Experts say only your partner should know your banking info—unless they’re the reason you need a new partner.
en_1032	Can tiny rafts float the saltmarsh sparrow’s hopes—or just its bad real estate luck?
en_1033	Mammograms now double as crystal balls for spotting more than just lumps!
en_1034	Robert Irwin’s first dance on *DWTS* was so good, even the crocodiles clapped!
en_1035	Looks like this year's Sculpture by the Sea might just be a puddle and a dream.
en_1036	"The National Ploughing Championships are back in Screggan—because nothing says ""party"" like watching tractors do donuts in a muddy field."
en_1037	Papua’s ground tried yoga—ended up in a shaky downward dog.
en_1038	Lawmakers lost their cool—and possibly their gavels—over DC’s sudden cop-tastic surge.
en_1039	As UN climate talks heat up in Brazil, attendees are sweating over whether they can afford the trip—or if melting ice caps will cover their travel costs.
en_1040	One Italian supercar, one aircraft carrier, and one very confused parking ticket in the making.
en_1041	Meghan drops a behind-the-scenes video from Paris Fashion Week—because what happens in Paris apparently needs subtitles.
en_1042	Another *Love Is Blind* alum sues—turns out the only thing blind was the contract.
en_1043	Gorillas are endangered, but your awkward selfie with one might just be the final straw.
en_1044	"The classic novel dusted off the reject pile and said, ""Hold my plot twist."""
en_1045	Ross Douthat’s new world order: where “interesting times” means your GPS reroutes you through a philosophical crisis.
en_1046	Wall Street tiptoes to another record high like it’s sneaking out of the house after curfew.
en_1047	Our tech journalists fork the chaos so you don’t have to.
en_1048	Ghana’s fantasy coffins: because even your final nap deserves a theme.
en_1049	The Taliban just banned women’s books—apparently, even their footnotes are too opinionated.
en_1050	McPhillips said he had a feeling the final was coming—turns out, it was just his GPS rerouting him again.
en_1051	The case that’s got the whole world Googling “how to solve a murder without leaving the couch.”
en_1052	Melania’s style: Jackie O’s elegance with a hat big enough to hide her thoughts—and possibly a sandwich.
en_1053	Cat Stevens pounced on the interviewer faster than a laser pointer—some topics are strictly off-limits, even for feline curiosity.
en_1054	Washington’s got a rock-solid plan to sneak a mineral backdoor next to China’s blind spot.
en_1055	He claimed he was beaten inside the Egyptian Mission—turns out, it was just a really aggressive game of mummy tag.
en_1056	"Softgel supplements: now with a side of ""oops."""
en_1057	Now that summer’s over, it’s time to delete 400 blurry sunset pics and one decent sandwich photo.
en_1058	Turns out the office coffee machine isn’t the only thing brewing toxic power plays.
en_1059	North Dakota officials aren't laughing as ground squirrels declare the city their new squirreltopia.
en_1060	Haaland’s scored so much, even the net’s asking for a break!
en_1061	Belly finally picked a brother—turns out it was the one who didn’t ghost her for a surfboard.
en_1062	"Summer colds and the ""Stratus"" variant? Sounds like your nose ordered a weather report with extra sniffles."
en_1063	The US hippie musical dodged UK censors like a tie-dyed ninja.
en_1064	Vietnam’s mummy was ancient before Egypt even knew what a bandage was.
en_1065	Madonna’s coming back to Warner—and your knees—with a new dance album next year.
en_1066	David Fry took one for the team—and his face—after a fastball mistook him for a strike zone during the Guardians' win over the Tigers.
en_1067	Latest research says GLP-1 drugs help you lose weight—and your willpower’s last excuse.
en_1068	Turns out the world’s best US restaurant isn’t in NYC or LA—it’s wherever your GPS gives up.
en_1069	Jil Sander ushers in a new era—apparently, your wardrobe’s been overdressed this whole time.
en_1070	GPs now require a doctor’s note just to book your appointment.
en_1071	"Norwegians run on a snack so controversial, even their GPS asks, ""Are you sure?"""
en_1072	Kamala Harris’s memoir reveals 107 days of campaigning—and five things she hopes we’ll forget by November.
en_1073	Johnson’s whistling past the shutdown graveyard—Democrats are just holding their breath.
en_1074	At 57, he’s not a first-time dad—he’s a vintage edition.
en_1075	"The 2025 snow season brought more ""meh"" than magic—turns out winter called in sick."
en_1076	Kate Middleton wore the Lover’s Knot Tiara so well, even the crown jewels got jealous.
en_1077	Sarah McLachlan fought so long for women’s voices, her dog finally started singing backup.
en_1078	US colleges ranked 2025’s chaos champions amid campus meltdowns and existential dread.
en_1079	Millet, Alta.’s first local doctor in 20 years lasted six months—turns out “rural charm” doesn’t cover the Wi-Fi password.
en_1080	YouTube’s giving banned creators a second chance—because nothing says “trustworthy” like reinstating the guy who thought 5G caused lizard elections.
en_1081	McPhillips didn’t just run the 800m—he dragged his national record kicking and screaming into the World final!
en_1082	"""Make Green Great Again—because nothing says ‘vote for me’ like a tax break and a slightly less apocalyptic future."""
en_1083	Paleontologists find Argentine dino that clearly didn’t chew its crocodile snacks.
en_1084	Jack Black and Paul Rudd are remaking *Anaconda* in the Amazon—because nothing says “method acting” like outrunning CGI snakes while Googling “how to survive rainforests.”
en_1085	Julio Rodríguez played hero, not catfish, as the Mariners clawed back to even the series 3-2 against the Tigers.
en_1086	Mets wife hits national anthem—finally, a pitch he can’t strike out!
en_1087	MLB’s finally letting managers argue balls and strikes—because nothing says “baseball” like a 10-minute debate over whether that was *technically* a strike.
en_1088	Because even stethoscopes need to learn their manners.
en_1089	John Boyne’s *The Elements* serves trauma tapas—small, sad plates with a side of existential dread.
en_1090	My brain’s negativity spiral has a “skip intro” button—I just forgot the password.
en_1091	Turns out, giving people free crypto cash just makes them rich enough to argue about blockchain over brunch.
en_1092	Dubai chocolate is the new glitter—impossible to avoid and somehow already in your couch.
en_1093	Future zoos: where the only thing caged is your disappointment.
en_1094	Are the Tories borrowing Trump’s hair and policies?
en_1095	Finally, a casserole that hugs you back—without the guilt!
en_1096	Giant trolls say if we don’t protect the planet, they’re moving in—and bringing their moms.
en_1097	CEOs weaving fairy tales so wild, even their shareholders need a bedtime story.
en_1098	Las Vegas hotels now charge extra just for blinking at the price.
en_1099	China’s calling the TikTok deal a win—probably because they get to keep dancing while the rest of us argue over who owns the music.
en_1100	Thieves pulled off a saucy highway heist, swiping 24,000 bottles of Guy Fieri’s tequila—because even criminals need a little “Donkey Sauce” in their lives.
en_1101	New Jersey’s governor race just got a shocking surge—turns out, it’s not the candidates sparking outrage, it’s the electric bill!
en_1102	Trump’s UK trip went from tea and crumpets to politics and Starmer—apparently, even his vacations need an opposition.
en_1103	Scientists find an Argentine dinosaur that clearly didn’t chew its food—or its crocodile snacks.
en_1104	Flying a WWII bomber at 80 is like chauffeuring a grumpy grandpa who still thinks he’s dropping bombs on Berlin.
en_1105	If AI becomes judge and jury, will it at least let us plead the Fifth… or just reboot us instead?
en_1106	This fall, find your perfect Jellycat—because nothing says “holiday spirit” like hugging a stuffed animal that costs more than your lunch.
en_1107	Europe’s greatest asset is Europe—so let’s stop arguing and start invoicing ourselves!
en_1108	"Johnson calls layoffs ""regrettable""—like forgetting your umbrella, but with more unemployment."
en_1109	Top brass are worried the Marines might have to swim to war.
en_1110	Philip Shishkin followed a crypto tip and found out his coffee was mining Bitcoin.
en_1111	Macron called Trump to complain—turns out the motorcade *was* the welcome wagon.
en_1112	Steven Gerrard’s Merseyside derby grudge spilled into Pizzagate—turns out the real deep dish was his beef with Napoli.
en_1113	Syria holds its first post-Assad election—voters cautiously checking if “hope” is still on the ballot.
en_1114	Grab your popcorn—America’s longest-running courtroom drama is back with no season finale in sight!
en_1115	"""Five easy ways to hide your summer shorts under fall scarves."""
en_1116	America’s top five blenders—because your smoothie shouldn’t sound like a jet engine taking off.
en_1117	Justice Ketanji Brown Jackson’s warning us—too bad we’re all on mute.
en_1118	Put down your phone and pick up a hobby—your thumbs deserve a vacation too.
en_1119	"The Bank of England kept rates at 4%—because nothing says ""fighting inflation"" like pretending it’s not there."
en_1120	Britain lost its tea over a rhyme in the '80s.
en_1121	AOL’s dial-up internet finally hung up after holding for 25 years.
en_1122	"Leonardo DiCaprio says his agent once told him to ditch the Oscar bait and go by ""Lenny Williams"" instead."
en_1123	Nvidia’s dropping $5 billion on Intel—because even AI needs a buddy to build the future (and faster PCs).
en_1124	The city’s so desperate to fix toxic runoff, they’re calling poison ponds “drinkable.”
en_1125	Waterford librarians have autumn’s hottest reads—because nothing says “cozy season” like overdue fines.
en_1126	We stalk your teams so you don’t have to.
en_1127	Ireland’s biggest dirt party is back—bring your wellies and a strong opinion on turnip spacing!
en_1128	Borderlands 4 finally hit puberty—still chaotic and colorful, but now it remembers to wear pants.
en_1129	An expert finally cracked the code: your For You Page is just TikTok guessing what you’d watch if you had no shame.
en_1130	Photos prove Trump’s second UK visit—still can’t find the queen’s corgis.
en_1131	Walmart’s Marketplace: where “lax vetting” means your grandma’s identity might be selling knockoff sneakers.
en_1132	"Miley Cyrus says her new album ""Something Beautiful"" is so pure, even her dad’s guitar solos are sober now."
en_1133	The UN Security Council is racing against the clock to hit “undo” on Iran sanctions before bedtime.
en_1134	Turns out Bob Ross had a secret stash of black paint—and opinions.
en_1135	"Locals say, ""No thanks—we like our neighborhoods unplugged and unfried!"""
en_1136	Hyundai’s investing $2.7 billion in its Georgia plant—apparently, ICE just gave it a *cooling-off* period.
en_1137	GOP to Gen Z: Pay double for health insurance—or just breathe carefully.
en_1138	Canada and Mexico are holding hands tighter—just in case Trump sneezes again.
en_1139	AI’s making us lie—turns out “I’m fine” now counts as creative writing.
en_1140	"Employers have axed nearly a million jobs this year—turns out ""quiet quitting"" wasn’t the only thing getting cut."
en_1141	"Turns out the Turkana didn’t just survive the desert—they evolved a ""skip hydration"" cheat code."
en_1142	"""Put yourself first—because apparently, ‘no’ isn’t a complete sentence at work, home, or the grocery store."""
en_1143	Turns out, men still can't bare it.
en_1144	Lemon8: the app that’s squeezing its way into your TikTok notifications like an overeager citrus salesman.
en_1145	"""Watch: What do you like most about The Ploughing? Turns out, it’s the only time tractors get standing ovations."""
en_1146	Cunha’s back at Man Utd—apparently, the press room missed his espresso orders.
en_1147	This Turkish seaside town is obsessed with a giant sausage sandwich—it’s the wurst kind of love.
en_1148	Mike Pence’s new gig: teaching students how to stand silently behind podiums.
en_1149	"""Even during a government shutdown, your passport won’t ghost you—unlike Congress."""
en_1150	"Supercentenarian spills the beans: ""Avoid stairs, wine counts as water, and never trust a calendar."""
en_1151	"Hundreds of hikers are stuck on Everest—turns out ""peak"" holiday traffic includes actual peaks."
en_1152	Reuniting with old classmates proved my memory’s just a polite liar.
en_1153	Divers found a ghost ship that’s been haunting Lake Michigan since before your great-great-grandpa’s flip-flops.
en_1154	The EU watchdog’s getting binoculars—and a bigger leash—for crypto’s wild west.
en_1155	SoccerSlot fumes at Ekitiké for celebrating like he invented goals—red card for excessive joy.
en_1156	"McDonald says Sinn Féin running in the presidential election will be a ""gamechanger""—mostly for people who thought they were still boycotting Monopoly."
en_1157	New tour offers whiskey-fueled insights into Shane MacGowan’s Tipperary—where the roads are potholed and the ballads never end.
en_1158	Jim Gavin tells the media he’s still not sure if it was a debate or a group therapy session.
en_1159	Mandalorian fans split over trailer—some say it’s not movie enough, others just miss Baby Yoda’s soup.
en_1160	"The choir teacher hit all the right notes—and the Gen Alpha slang—so hard, even their metronome said ""no cap."""
en_1161	Bath & Body Works drops holiday scents so festive, your shower might start caroling.
en_1162	Obama says the White House has taken cancel culture to new heights—apparently, even Kimmel’s mic got ghosted.
en_1163	Miley Cyrus drops new song for her dad—finally something he can listen to without covering his ears.
en_1164	Paleontologists in Mongolia just found the OG bald dino—turns out, dome heads started trending 80 million years ago.
en_1165	A Republican senator claimed Jimmy Kimmel finally got what he deserved—probably a lifetime supply of awkward monologues.
en_1166	Therapy won’t magically make you relationship-ready—sorry, rom-coms lied.
en_1167	Julia Roberts says a *My Best Friend’s Wedding* sequel is still on the rocks—just like her character’s love life.
en_1168	"John Lennon called a bully—turns out ""All You Need Is Love"" didn’t apply during detention."
en_1169	Dublin’s housing market has split into two teams: billionaires and people who think “studio apartment” means a cardboard box with Wi-Fi.
en_1170	"""Granddad’s still missing—but hey, at least he rhymes now."""
en_1171	"Five years on, bushfire survivors are still ""glamping"" thanks to builders who must be lost in the smoke."
en_1172	The 2025 Booker shortlist features six novels so human, even my goldfish cried.
en_1173	My melons went airborne, and a squad of silver-haired superheroes swooped in to save the day.
en_1174	Turns out your medicine cabinet is plotting against your ears.
en_1175	Scientists are melting down over a discovery in Greenland’s ice sheet—turns out it’s just an ancient popsicle.
en_1176	The government and its watchdog are snooping on your phone... to see who’s been snooping on your phone.
en_1177	Olivia Colman’s dinner party trick? Convincing guests she’s not secretly judging their cutlery choices.
en_1178	Taylor Swift’s showgirl flick? More like a glittery nap with a price tag.
en_1179	Australia promises to cut emissions by 2035—just in time for the kangaroos to start using electric pouches.
en_1180	This US diner made the world’s best restaurants list—turns out “mystery meat” is just truffle beef in disguise!
en_1181	US soccer’s building stadiums like they’re going to host the World Cup—or at least a really ambitious BBQ league.
en_1182	This Halloween, scare up some savings on Home Depot skeletons and Lenox ghosts—because nothing says “trick or treat” like debt with a decorative flair.
en_1183	The FDA wants to ban Orange B—a food dye that’s been retired longer than most TikTok trends.
en_1184	Donncha O'Callaghan tackles bedtime stories like a scrum—hard, messy, and full of tiny people screaming.
en_1185	Leonardo DiCaprio admits he’s stuck in a loop of his own movies—apparently, he just can’t let go.
en_1186	Hades II proves the underworld’s got a second act—and a witch better one at that!
en_1187	Ghost hunter busted for haunting the airport—turns out the only spirit was his expired press pass.
en_1188	"Keegan Bradley insists US Ryder Cup players will ""do the right thing""—like cashing their checks with a straight face."
en_1189	NFL kickoffs went from yawn-fest to “your old playbook just got yeeted into the trash.”
en_1190	Five scribes narrowly avoided writing fiction—and each other’s bios—making the 2025 CBC Nonfiction Prize shortlist.
en_1191	My executive dysfunction just called in sick—again.
en_1192	Inside the courtroom for Australia's biggest trials—where even the gavels need coffee breaks.
en_1193	European stocks took a nosedive after France remembered it’s still France.
en_1194	Thirty sweaters for fall—because apparently, one sad hoodie won’t cut it.
en_1195	Scientists are moonlighting as matchmakers for saltmarsh sparrows—because even birds need a tide-over.
en_1196	"US tells Iranian officials at UN summit: ""No shopping sprees—your sanctions don’t cover Macy’s!"""
en_1197	Al Gore’s AI satellite just caught soot red-handed—and it’s not looking too clean.
en_1198	A drone photobombed an entire airport, stranding thousands who just wanted to go home—or anywhere but there.
en_1199	Canoe believe it? Hundreds of paddlers are about to make waves—and bad puns—on Toronto’s lakefront!
en_1200	Reeves says the UK welcomes overseas talent—unlike the US, which is apparently still checking if they’ve got the right passport for Hogwarts.
