id	text
es_1041	¡El Día Mundial de las Playas: donde recoges basura y te tomas un selfie con una tortuga!
es_1042	"Placente armó el rompecabezas Sub 20: faltan piezas, sobran leyendas y hay un par de ""¿y este quién es?""."
es_1043	Jazmín La Cuerpo soltó un chat caliente con Rusherking: “¡Este tipo es un incendio!”.
es_1044	El invierno se va con bronca: trae tormentas de despedida.
es_1045	La IA me devolvió mi osito… ¡y ahora me espía!
es_1046	De soñar con una internet amable a llorar en el Wi-Fi.
es_1047	Experto descubre que vivir sano es difícil… y también que comer pizza no cuenta como ejercicio.
es_1048	Ecofire: el invento que salió en *El Hormiguero* y ahora los árboles se apagan solos... ¡como las velas de cumpleaños!
es_1049	Costa Rica: ahora con más millonarios que puentes.
es_1050	¡Venden lobos marinos como si fueran empanadas congeladas!
es_1051	Así se sobrevivió al Festival Cordillera 2025 en Bogotá: con arepas, paciencia y un paraguas.
es_1052	Alcalde pillado con libretas truchas: quería tapar el hoyo... y se cayó en otro.
es_1053	¡Ahora el Obelisco tiene vista… a sí mismo!
es_1054	¡Gonzalo Moratorio anunció: “¡La ciencia volvió… y trajo snacks!”!
es_1055	"¿Hoy te toca el ""aguinaldo"" del gobierno o seguimos comiendo aire?"
es_1056	¡Grimaldo marcó la diferencia… en Letonia!
es_1057	Paranair le pone un domingo más a Salto… ¡por si el lunes ya era triste!
es_1058	Tres musicales que se ríen de la lógica... y del público.
es_1059	Juventud de Las Piedras recibe a Nacional en el Centenario… ¡y hasta trae su propia cancha!
es_1060	Colón: el tipo que se perdió y fundó un continente por error.
es_1061	Stellantis inventó un motor eléctrico… ¡y hasta el enchufe aplaudió!
es_1062	Tim Burton y Monica Bellucci rompen... ¡hasta el próximo cuento gótico!
es_1063	En la Semana de la Moda de Nueva York, las mujeres no solo visten al mundo… ¡lo diseñan!
es_1064	La espiga: el trigo que se creyó sindicalista.
es_1065	¡Setiembre 2025: donde el aburrimiento pide vacaciones!
es_1066	Evreux: donde Dembélé aprendió a correr... ¡y el Balón de Oro se emocionó hasta en offside!
es_1067	Margot Robbie dejó a los fans más perdidos que un billete en Wall Street.
es_1068	Sandías en el Congreso: la única fruta que no da pepinazos.
es_1069	¡Madrid y Andalucía se quedan sin dinerito para casas si no arreglan sus leyes!
es_1070	¡Black Ops 7 trae 18 mapas para que te pierdas… y una fecha para que te arruines!
es_1071	Loog Guitars aterriza en Japón y se junta con Gibson para hacer rock… ¡en miniatura!
es_1072	Lo que todos querrán este Black Friday… ¡y cómo robarlo antes que tu cuñado!
es_1073	¡Overwatch 2 se disfrazó de Persona 5 y ahora todos quieren robar corazones (y partidas)!
es_1074	¡Alaia Mac Allister llegó para robarle el centro del campo a su papá!
es_1075	¡El menú incluía flambé... y también a los comensales!
es_1076	"Rosario Santa María: ""Despedido, no culpable... ¡que no es delito buscar mejor suerte!"""
es_1077	El debate que tiene a Italia más dividido que una pizza sin borde.
es_1078	El humor: el chiste que salva vidas (y no es de mal gusto).
es_1079	¡En Paternal, comés como rey y pagás como plebeyo!
es_1080	¡Tres años seguidos comiéndose al mundo, una hamburguesa a la vez!
es_1081	"EE.UU. le quita el diploma a Bolivia por ""malo en antidrogas""."
es_1082	El dólar arrancó la semana con ímpetu... pero sigue sin atreverse a cruzar los $40.
es_1083	¡Xelajú vs. Comunicaciones: la fecha 11 del Apertura 2025 promete más drama que una telenovela con tarjeta roja!
es_1084	El plátano: odiado en primavera, pero más útil que un paraguas en Montevideo.
es_1085	"Trump le lleva un Big Mac a Carlos III para sellar su ""hermandad real""."
es_1086	¡Al fin, una noticia que no me da ganas de llorar en el sofá!
es_1087	Liverpool devuelve la plata… ¡pero solo si le gana a Nacional!
es_1088	El FA quiere que los repartidores de apps tengan derecho a no morir en bici bajo la lluvia.
es_1089	¿Después de comer, caminar o correr… del azúcar?
es_1090	¡Vermut en catamarán: porque el mar también se toma con aceitunas!
es_1091	Tim Cook, Jensen Huang y la banda de las big tech en el menú de Trump.
es_1092	"El sol y el viento quieren darlo todo, pero la burocracia les pone un ""no tan rápido""."
es_1093	Orsi subió, bajó y volvió a ser el favorito del patio sudamericano.
es_1094	Nvidia le mete 4.200 millones a Intel y ahora son más inseparables que un chip y su disipador.
es_1095	¡Cuidado! Pasar horas en la parrilla te deja más tostado que las choripanes.
es_1096	Crawford le devolvió los cinturones a Canelo… ¡porque no cabían en su armario de trofeos!
es_1097	Eva sigue en modo “busco amor”, no en modo “me rindo”.
es_1098	Terans y su “gran amigo” Flavio: el picante que el fútbol no pidió… pero agradece.
es_1099	"¡La papa frita ya no está sola: ""Sopa"" llega en octubre a Game Pass!"
es_1100	"El concurso de piedras bucólicas se volvió ""piedra, papel o trampa""."
es_1101	¡Uf! Las multas automáticas por SOAT y tecnomecánica se tomaron un cafecito… y no sabemos cuándo vuelven.
es_1102	¡Plata en las piernas y oro en el esfuerzo!
es_1103	El Parlamento Europeo le pone perro a las camisetas.
es_1104	¡La capa de ozono se pone bien... gracias a que dejamos de echarle gas!
es_1105	La quesería que se derritió… en deudas.
es_1106	Mourinho llegó al Benfica en una Ferrari negra... ¡regalada porque su sueño de pagarla se estrelló antes del primer cambio!
es_1107	¡Lo hecho en Guatemala ya tiene Wi-Fi!
es_1108	¿Cuándo podar mi limonero? ¡Antes de que empiece a juzgar mis decisiones de vida!
es_1109	Los emprendedores locales y Antel: el dúo dinámico que hasta las ideas más locas hace factibles.
es_1110	"¡La Champions arranca con Liverpool en la cancha y Chelsea vs. Bayern en plan ""¿quién se lleva el postre?""!"
es_1111	Hallan auto de guionista abandonado… y hasta los asientos tenían final twist.
es_1112	Hamilton cambió sus autos por un pasatiempo… ¡y ahora colecciona bicicletas!
es_1113	Ayax: 80 años abriendo camino… y todavía no llega.
es_1114	Madonna vuelve con Warner y promete un disco... ¡para cuando sus fans ya tengan nietos!
es_1115	Dejó 300 millones pa’ irse a Alemania a vivir del aire y la buena vibra.
es_1116	¡Un colibrí en tu jardín? ¡Alguien anda repartiendo buena vibra… o buscando WiFi!
es_1117	¡Come panela y sé el “Mejor Colombiano”… o al menos el más pegajoso!
es_1118	Harvard se rasca la cabeza: ¿Sirve sudar si la IA ya hizo la tarea?
es_1119	¡Carabineros busca civiles dispuestos a trabajar por menos de lo que gana un político en una siesta!
es_1120	Lubetkin festejó como si hubiera ganado la lotería del Mercosur.
es_1121	Los humanos le ganan a la IA... en algo.
es_1122	Correa dice: “¡A la Constituyente, pero sin cartas marcadas, Noboa!”
es_1123	¡Picasso pintó a Dora Maar y nadie se enteró... hasta ahora!
es_1124	¡Colombia le sacó un 5 a Portugal... ¡en su propio idioma!
es_1125	Danza dijo que no renuncia porque no tiene nada que esconder… ni siquiera sus pasos.
es_1126	Les dieron más años en la cárcel que los que tiene el calendario maya.
es_1127	"El edil del FA sacó su ""plan B"" para Casupá… ¿o será el plan ""¡Ay, no!""?"
es_1128	¡Remaron como si el almuerzo dependiera de ello… y pasaron a semifinales!
es_1129	Yulimar Rojas salta al podio... ¡y se lleva el bronce para no dejarlo solo!
es_1130	Viene a Uruguay a vengarse... de su propia seriedad.
es_1131	IRSA le dio una segunda juventud al shopping... ¡ahora vende rebajas en vez de recuerdos!
es_1132	Hablamos con las estrellas de *Gen V*… ¡y sobrevivimos al drama sin superpoderes!
es_1133	Un puma se metió al barrio privado y se escondió... ¡bajo el asador!
es_1134	Tu patio: el nuevo sofá del cielo (con cojines).
es_1135	YouTube le pone cerebro a Studio: ahora hasta dobla tus penas en ruso.
es_1136	Le ganó al Canelo y ahora su futuro... ¡flota como su guardia!
es_1137	Cosse le dijo a Peñarol: “Ni con luz de velita celebro tu cumpleaños”.
es_1138	Del café de expresidentes al GPC: en Nacional dicen que los problemas no se toman con azúcar.
es_1139	¡Superman aterriza en tu sofá: sin capa, pero con Wi-Fi!
es_1140	Las ovejas están exportando más lana... ¡y hasta su suerte!
es_1141	Silvio Rodríguez arranca gira por Latinoamérica: “Como visitar a los viejos… ¡que todavía cantan!”
es_1142	Tolosa quiere desdolarizar la economía… ¡ojalá Uruguay se vuelva tan caro que hasta el dólar pida descuento!
es_1143	Tembló Escuintla… ¡y hasta el café se derramó!
es_1144	Wall Street lloró, pero solo un poquito.
es_1145	Bella Hadid en el hospital: ¿resfriado o solo practicando poses para la próxima pasarela?
es_1146	¡Virgo se pone gafas de sol y el universo le manda un “no mires”!
es_1147	Las cinco del Oeste que le pusieron coro al barrio.
es_1148	Alquilar en Uruguay sin que tu cartera llore ni tu paciencia se vaya de vacaciones.
es_1149	Sigo optimista… ¡porque el médico aún no me ha dicho que no lo esté!
es_1150	¡Arranca la Setmana del Llibre en Català 2025: donde los libros hablan… y tú deberías escuchar (o al menos fingir que lees)!
es_1151	"El puente Mamacona sigue en modo ""casi listo"" desde 2014: ¿será que espera al verano para hacerse el encontradizo?"
es_1152	¡Uruguay le dio patadas al podio y se llevó oro y tres bronces en Orlando!
es_1153	¿Sabés dormir o solo roncas con estilo? Jugá con Viasono y descansá como un cuadro de Van Gogh… ¡sin oreja!
es_1154	El sueño en modo Tetris: 90 minutos y resetea.
es_1155	El rey de las ostras: cocinó para famosos y se llevó una estrella Michelin... ¡sin salir del Mar Argentino!
es_1156	Ana Torroja resucita y confiesa: “Pensé que mi momento ya había muerto de viejo”.
es_1157	Buenafuente vuelve y La 1 se llena… de gente que apagó Netflix por error.
es_1158	¡Hiciste un donativo involuntario al Estado… y ahora te devuelven el cambio!
es_1159	Jack y Julia: “No dijimos ‘medalla’… ¡y aún así nos la colgaron!”
es_1160	Los arqueros de Peñarol y Nacional se van de vacaciones FIFA y dejan el arco más vacío que mi nevera los lunes.
es_1161	Llegó el bebé: ¡a repartir cariño y no celos!
es_1162	¿Impuesto a los videojuegos: para sanar mentes o llenar arcas?
es_1163	Soja con cerebro: LATU, Latitud y Urupov le meten IA pa’ que rinda más y se queje menos.
es_1164	¿Balón de Oro o balón de aire?
es_1165	"Uruguay festejó el ""acuerdo histórico"" como si ya hubiera llegado el dinero... ¡los exportadores aún miran el buzón con lupa!"
es_1166	¡México crece… un poquito! La OCDE le da un 0,8% de esperanza para 2025.
es_1167	¡Atacama se derrite… y no es por el chocolate!
es_1168	¡Plan B: inyectar ganas de vivir antes de que los jóvenes pidan el menú de salida!
es_1169	¡Del Britannic rescataron cachivaches… porque el Titanic ya se los había llevado todos en sueños!
es_1170	Ryugu tenía más agua que tu ex en sus excusas.
es_1171	En Uruguay, hasta las vacas están pensando en comprar un departamento.
es_1172	Porque los conejitos de chocolate se perdieron y fundaron una civilización.
es_1173	¡Se fue al Pacífico… pero no como vacaciones!
es_1174	¡Palworld promete salir del limbo en 2026… si sus Pals no se escapan antes!
es_1175	¡Una media de MJ se vendió por más que mi salario anual!
es_1176	Black Friday: porque tu tarjeta merece un descanso… y tu cartera, un milagro.
es_1177	¡Primavera 2025 en Uruguay: donde las escapadas huyen del trabajo y las fiestas no recuerdan tu nombre!
es_1178	Chrome ya no solo busca: ahora piensa (y quizás te juzga).
es_1179	El CED dice que el presupuesto de Oddone es más frágil que su promesa de ir al gimnasio.
es_1180	La diputada dijo que el drag en la Presidencia estaba más perdido que ella en TikTok.
es_1181	¿Salvar el Tramvia Blau o dejarlo morir con dignidad?
es_1182	Caminó 100 km en el desierto y un ciclista le dio hasta ganas de vivir… y una botella de agua.
es_1183	El comercio mirándose al espejo europeo y preguntándose si la globalización le queda bien.
es_1184	Pollo Hernández rinde homenaje a Armani... ¡con un traje de gallinero!
es_1185	¡Pan con chicharrón y algarabía en Gamarra: cuidado con el colesterol feliz!
es_1186	Desinformación y odio: el combo tóxico que le pone cuernos a la democracia.
es_1187	Linda Caicedo le hizo un lío al Real Madrid en la Champions... ¡y hasta el Bernabéu se mareó!
es_1188	El colesterol alto: el ninja del infarto.
es_1189	Entre sierras y sorpresas, un arquitecto genial se pasó de listo.
es_1190	Arkano se junta con Microsoft y se muda a Brasil… ¡ahora hasta el mate tiene Wi-Fi!
es_1191	¡Por fin una academia donde el cine da clases… y los premios, ansiedad!
es_1192	La IA ya no solo escribe poesía… ¡ahora quiere construir tu casa (y quemarla con un prompt mal redactado)!
es_1193	Revuelto Gramajo: el plato que te abraza... y rompe la dieta.
es_1194	Bunbury montó un circo tan retro que hasta los leones pedían autógrafos.
es_1195	Gracias al aceite, la pulpa y un puñado de sueños, ahora hasta las gallinas pagan impuestos.
es_1196	¿Recuerdas ser bebé? ¡Ni yo!
es_1197	El batido que le pone el turbo al corazón... y al baño.
es_1198	Nvidia le mete 5 mil millones a Intel… y de paso le mete la pata en la puerta del poder.
es_1199	Ahora hasta tu suegro puede pilotear un avión... ¡bueno, casi!
es_1200	¡Ne Zha 2: porque un demonio con raya en el pelo nunca es suficiente!
